Year,Country,Product,iso3code,hhi,Stability value,CRI score,Domestic Production Value
2015,GSP FOR LDC BENEFICIARIES: JAPAN 2007,,L39,,,,
2015,GSP FOR LDC BENEFICIARIES: USA 1997,,L43,,,,
2015,GSP FOR LDC BENEFICIARIES: USA 1998,,L44,,,,
2015,GSP FOR LDC BENEFICIARIES: USA 1999,,L45,,,,
2015,GSP FOR LDC BENEFICIARIES: USA 2000,,L46,,,,
2015,GSP FOR LDC BENEFICIARIES: USA 2002,,L47,,,,
2015,GSP FOR LDC BENEFICIARIES: USA 2003,,L48,,,,
2015,LDC 51 COUNTRIES,,L50,,,,
2015,GSP FOR LDC BENEFICIARIES: AUSTRALIA 1996,,L51,,,,
2015,GSP FOR LDC BENEFICIARIES: HUNGARY 1996,,L52,,,,
2015,GSP FOR LDC BENEFICIARIES: NEW ZEALAND 1996,,L53,,,,
2015,GSP FOR LDC BENEFICIARIES: NORWAY 1996,,L54,,,,
2015,GSP FOR LDC BENEFICIARIES: NORWAY 1998,,L56,,,,
2015,GSP FOR LDC BENEFICIARIES: POLAND 1994,,L57,,,,
2015,GSP FOR LDC BENEFICIARIES: POLAND 1995,,L58,,,,
2015,GSP FOR LDC BENEFICIARIES: POLAND 1996,,L59,,,,
2015,GSP FOR LDC BENEFICIARIES: RUSSIA 1996,,L60,,,,
2015,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1995,,L61,,,,
2015,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1996,,L62,,,,
2015,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1997,,L63,,,,
2015,LDC BENEFICIARIES:TURKEY 1999,,L64,,,,
2015,PREFERENTIAL TARIFF FOR AFRICAN LDC COUNTRIES,,L69,,,,
2015,GSP2: AUSTRALIA 2006 (CODE 'DC'),,L70,,,,
2015,GSP FOR LDC: AUSTRALIA 2006 (CODE 'LDC'),,L71,,,,
2015,SWITZERLAND LDC GSP BENEFICIARY COUNTRIES IN 2009,,L72,,,,
2015,LDC 51 COUNTRIES,,L77,,,,
2015,PREFERENTIAL DUTY FOR 27 AFRICAN LDCS:CHINA 2008,,L79,,,,
2015,PREF FOR 5 ASIAN AND PACIFIC LDCS: CHINA 2008,,L80,,,,
2015,PREFERENTIAL DUTY FOR 3 AFRICAN LDCS:CHINA 2008,,L81,,,,
2015,SPECIAL PREFERENTIAL DUTY FOR 31 AFRICAN COUNTRIES,,L82,,,,
2015,SPECIAL PREFERENTIAL FOR 6 ASIA PACIFIC COUNTRIES,,L83,,,,
2015,PREFERENTIAL TARIFF FOR EPA COUNTRIES,,L85,,,,
2015,AGOA ELIGIBLE FOR CERTAIN TEXTILES AND APPAREL,,L87,,,,
2015,LDC BENEFICIARIES IN 2009,,L90,,,,
2015,GSP FOR LDC BENEFICIARIES: USA 2010,,L91,,,,
2015,LAO PDR,,LAO,0.26255399388845,0.54,,
2015,LEBANON,,LBN,0.0462169502244413,-1.7,54.67,
2015,LIBERIA,GOLD,LBR,,-0.82,89.5,828.0
2015,LIBERIA,IRON,LBR,,-0.82,89.5,5748520.0
2015,LIBYA,NATURAL GAS,LBY,,-2.2,73.67,10744395.5
2015,LIBYA,PETROLEUM,LBY,,-2.2,73.67,20455231.033822656
2015,ST. LUCIA,,LCA,0.838869672291888,0.85,118.0,
2015,LIECHTENSTEIN,,LIE,,1.46,,
2015,SRI LANKA,GRAPHITE,LKA,,0.09,41.83,4212.0
2015,SRI LANKA,RARE EARTH,LKA,,0.09,41.83,
2015,SRI LANKA,TITANIUM,LKA,,0.09,41.83,39439.0
2015,SRI LANKA,ZIRCONIUM,LKA,,0.09,41.83,614.0
2015,LESOTHO,,LSO,0.282229655538913,-0.31,64.67,
2015,LITHUANIA,,LTU,0.0455404021458537,0.76,118.0,
2015,LATVIA,,LVA,0.0688712161698152,0.44,86.83,
2015,PREFERENTIAL TARIFF FOR SELECTED GSTP COUNTRIES,,M01,,,,
2015,EU 27 MEMBERS,,M02,,,,
2015,ASIA-PACIFIC TRADE AGREEMENT (APTA),,M03,,,,
2015,SIECA MEMBER STATES,,M04,,,,
2015,COMESA FREE TRADE AREA IN 2007,,M05,,,,
2015,COUNTRIES MEMBERS OF THE INDIAN OCEAN COMMISSION (,,M06,,,,
2015,COMESA COUNTRIES NOT MEMBERS OF THE FTA IN 2007,,M07,,,,
2015,AGADIR COUNTRIES,,M08,,,,
2015,SWITZERLAND LDC GSP BENEFICIARY COUNTRIES IN 2008,,M10,,,,
2015,SWITZERLAND GSP BENEFICIARY  COUNTRIES IN 2008,,M11,,,,
2015,COMESA FREE TRADE AREA 2008,,M12,,,,
2015,EU COUNTRIES (32 TERRITORIES):SWITZERLAND 2009,,M13,,,,
2015,SWITZERLAND GSP BENEFICIARY  COUNTRIES IN 2009,,M14,,,,
2015,PREFERENTIAL TARIFF FOR APTA(LDC)COUNTRIES,,M15,,,,
2015,COMESA COUNTRIES NOT MEMBERS OF THE FTA IN 2009,,M16,,,,
2015,MACAO,,MAC,0.363116858125777,,,
2015,MOROCCO,ANTIMONY,MAR,0.0827831231800352,-0.34,79.67,
2015,MOROCCO,BARYTES,MAR,0.0827831231800352,-0.34,79.67,1212130.0
2015,MOROCCO,COBALT,MAR,0.0827831231800352,-0.34,79.67,1722.0
2015,MOROCCO,COPPER,MAR,0.0827831231800352,-0.34,79.67,19903.0
2015,MOROCCO,GOLD,MAR,0.0827831231800352,-0.34,79.67,448.0
2015,MOROCCO,IRON,MAR,0.0827831231800352,-0.34,79.67,17860.0
2015,MOROCCO,LEAD,MAR,0.0827831231800352,-0.34,79.67,32138.0
2015,MOROCCO,MANGANESE,MAR,0.0827831231800352,-0.34,79.67,71700.0
2015,MOROCCO,MERCURY,MAR,0.0827831231800352,-0.34,79.67,20.0
2015,MOROCCO,NICKEL,MAR,0.0827831231800352,-0.34,79.67,0.0
2015,MOROCCO,SILVER,MAR,0.0827831231800352,-0.34,79.67,216383.0
2015,MOROCCO,TIN,MAR,0.0827831231800352,-0.34,79.67,
2015,MOROCCO,ZINC,MAR,0.0827831231800352,-0.34,79.67,53747.0
2015,MOLDOVA,,MDA,0.0834298046712843,-0.33,118.0,
2015,MADAGASCAR,CHROMIUM,MDG,0.0716569073830141,-0.43,40.33,88560.0
2015,MADAGASCAR,COBALT,MDG,0.0716569073830141,-0.43,40.33,3920.0
2015,MADAGASCAR,GOLD,MDG,0.0716569073830141,-0.43,40.33,3000.0
2015,MADAGASCAR,GRAPHITE,MDG,0.0716569073830141,-0.43,40.33,3607.0
2015,MADAGASCAR,NICKEL,MDG,0.0716569073830141,-0.43,40.33,47271.0
2015,MADAGASCAR,RARE EARTH,MDG,0.0716569073830141,-0.43,40.33,
2015,MADAGASCAR,TITANIUM,MDG,0.0716569073830141,-0.43,40.33,166290.0
2015,MADAGASCAR,ZIRCONIUM,MDG,0.0716569073830141,-0.43,40.33,8900.0
2015,MALDIVES,,MDV,0.0765346632060163,0.42,97.33,
2015,MEXICO,ALUMINIUM,MEX,0.550734302974141,-0.8,59.5,
2015,MEXICO,ANTIMONY,MEX,0.550734302974141,-0.8,59.5,90.0
2015,MEXICO,ASBESTOS,MEX,0.550734302974141,-0.8,59.5,
2015,MEXICO,BARYTES,MEX,0.550734302974141,-0.8,59.5,265700.0
2015,MEXICO,BISMUTH,MEX,0.550734302974141,-0.8,59.5,601.0
2015,MEXICO,CADMIUM,MEX,0.550734302974141,-0.8,59.5,1283.0
2015,MEXICO,COPPER,MEX,0.550734302974141,-0.8,59.5,594451.0
2015,MEXICO,GOLD,MEX,0.550734302974141,-0.8,59.5,134759.0
2015,MEXICO,GRAPHITE,MEX,0.550734302974141,-0.8,59.5,6524.0
2015,MEXICO,IRON,MEX,0.550734302974141,-0.8,59.5,20397000.0
2015,MEXICO,LEAD,MEX,0.550734302974141,-0.8,59.5,263772.0
2015,MEXICO,MAGNESITE,MEX,0.550734302974141,-0.8,59.5,101000.0
2015,MEXICO,MANGANESE,MEX,0.550734302974141,-0.8,59.5,592728.0
2015,MEXICO,MERCURY,MEX,0.550734302974141,-0.8,59.5,306.5
2015,MEXICO,MOLYBDENUM,MEX,0.550734302974141,-0.8,59.5,11327.0
2015,MEXICO,SILVER,MEX,0.550734302974141,-0.8,59.5,5955151.0
2015,MEXICO,TIN,MEX,0.550734302974141,-0.8,59.5,
2015,MEXICO,TUNGSTEN,MEX,0.550734302974141,-0.8,59.5,
2015,MEXICO,ZINC,MEX,0.550734302974141,-0.8,59.5,786774.0
2015,MEXICO,COAL,MEX,0.550734302974141,-0.8,59.5,12252899.980890376
2015,MEXICO,NATURAL GAS,MEX,0.550734302974141,-0.8,59.5,35001271.69527777
2015,MEXICO,PETROLEUM,MEX,0.550734302974141,-0.8,59.5,127515076.21720542
2015,"MACEDONIA, FYR",,MKD,0.163702657474463,,,
2015,MALI,GOLD,MLI,,-1.69,79.67,46500.0
2015,MALI,IRON,MLI,,-1.69,79.67,0.0
2015,MALI,MANGANESE,MLI,,-1.69,79.67,
2015,MALI,SILVER,MLI,,-1.69,79.67,2600.0
2015,MALTA,,MLT,0.0600584381241987,1.06,67.33,
2015,MYANMAR,RARE EARTH,MMR,0.240511157266578,-1.17,31.33,
2015,MONGOLIA,COPPER,MNG,0.703740226457317,0.72,31.67,314000.0
2015,MONGOLIA,GOLD,MNG,0.703740226457317,0.72,31.67,20828.0
2015,MONGOLIA,IRON,MNG,0.703740226457317,0.72,31.67,6173400.0
2015,MONGOLIA,MOLYBDENUM,MNG,0.703740226457317,0.72,31.67,2557.0
2015,MONGOLIA,SILVER,MNG,0.703740226457317,0.72,31.67,48989.0
2015,MONGOLIA,TIN,MNG,0.703740226457317,0.72,31.67,0.0
2015,MONGOLIA,TUNGSTEN,MNG,0.703740226457317,0.72,31.67,0.0
2015,MONGOLIA,ZINC,MNG,0.703740226457317,0.72,31.67,44800.0
2015,MONGOLIA,COAL,MNG,0.703740226457317,0.72,31.67,24146100.0
2015,MONTENEGRO,ALUMINIUM,MNT,0.0663079190719221,0.14,78.0,50369.0
2015,MONTENEGRO,LEAD,MNT,0.0663079190719221,0.14,78.0,2200.0
2015,MONTENEGRO,ZINC,MNT,0.0663079190719221,0.14,78.0,7068.0
2015,MOZAMBIQUE,ALUMINIUM,MOZ,0.065168476485849,-0.51,2.67,4985.0
2015,MOZAMBIQUE,ASBESTOS,MOZ,0.065168476485849,-0.51,2.67,
2015,MOZAMBIQUE,COPPER,MOZ,0.065168476485849,-0.51,2.67,
2015,MOZAMBIQUE,GOLD,MOZ,0.065168476485849,-0.51,2.67,242.0
2015,MOZAMBIQUE,GRAPHITE,MOZ,0.065168476485849,-0.51,2.67,580.0
2015,MOZAMBIQUE,LITHIUM,MOZ,0.065168476485849,-0.51,2.67,
2015,MOZAMBIQUE,TITANIUM,MOZ,0.065168476485849,-0.51,2.67,763500.0
2015,MOZAMBIQUE,ZIRCONIUM,MOZ,0.065168476485849,-0.51,2.67,51800.0
2015,MAURITANIA,COPPER,MRT,0.130951625683443,-0.64,63.0,45001.0
2015,MAURITANIA,GOLD,MRT,0.130951625683443,-0.64,63.0,8804.0
2015,MAURITANIA,IRON,MRT,0.130951625683443,-0.64,63.0,11607000.0
2015,MONTSERRAT,,MSR,0.276654516696037,,,
2015,MAURITIUS,,MUS,0.0683620408100433,1.0,105.17,
2015,MALAWI,IRON,MWI,0.0522396466151041,0.03,15.17,0.0
2015,MALAWI,URANIUM,MWI,0.0522396466151041,0.03,15.17,0.0
2015,MALAYSIA,ALUMINIUM,MYS,0.0800429841719423,0.26,87.33,27700000.0
2015,MALAYSIA,ANTIMONY,MYS,0.0800429841719423,0.26,87.33,
2015,MALAYSIA,BARYTES,MYS,0.0800429841719423,0.26,87.33,16600.0
2015,MALAYSIA,COPPER,MYS,0.0800429841719423,0.26,87.33,
2015,MALAYSIA,GOLD,MYS,0.0800429841719423,0.26,87.33,4732.0
2015,MALAYSIA,IRON,MYS,0.0800429841719423,0.26,87.33,1625253.0
2015,MALAYSIA,MAGNESIUM,MYS,0.0800429841719423,0.26,87.33,0.0
2015,MALAYSIA,MANGANESE,MYS,0.0800429841719423,0.26,87.33,480727.0
2015,MALAYSIA,RARE EARTH,MYS,0.0800429841719423,0.26,87.33,310.0
2015,MALAYSIA,SILVER,MYS,0.0800429841719423,0.26,87.33,945.0
2015,MALAYSIA,TIN,MYS,0.0800429841719423,0.26,87.33,4125.0
2015,MALAYSIA,TITANIUM,MYS,0.0800429841719423,0.26,87.33,5814.0
2015,MALAYSIA,TUNGSTEN,MYS,0.0800429841719423,0.26,87.33,
2015,MALAYSIA,ZIRCONIUM,MYS,0.0800429841719423,0.26,87.33,826.0
2015,MALAYSIA,NATURAL GAS,MYS,0.0800429841719423,0.26,87.33,56097587.03907361
2015,MALAYSIA,PETROLEUM,MYS,0.0800429841719423,0.26,87.33,32188682.34836324
2015,MAYOTTE,,MYT,,,,
2015,DEVELOPING COUNTRIES,,N01,,,,
2015,EUROPEAN UNION,,N04,,,,
2015,EUROPEAN FREE TRADE ASSOCIATION,,N05,,,,
2015,"ACP (AFRICA, CARIBBEAN AND PACIFIC)",,N08,,,,
2015,LEAST DEVELOPED COUNTRIES,,N09,,,,
2015,MAGHREB COUNTRIES,,N12,,,,
2015,UDEAC,,N13,,,,
2015,ECOWAS,,N14,,,,
2015,COMESA,,N16,,,,
2015,"BOSNIA, CROATIA AND MACEDONIA",,N19,,,,
2015,TAG,,N20,,,,
2015,ANDEANGROUP AND CENTRAL AMERICAN COMMON MARKET,,N22,,,,
2015,COMESA,,N23,,,,
2015,EAST AFRICAN COMMUNITY,,N24,,,,
2015,COMESA FREE TRADE AREA IN 2003,,N25,,,,
2015,SACU (SOUTHERN AFRICAN CUSTOMS UNION),,N26,,,,
2015,COMESA FREE TRADE AREA 2005,,N27,,,,
2015,COMESA FREE TRADE AREA 2006,,N28,,,,
2015,PERU AND PANAMA,,N29,,,,
2015,LAIA (ALADI),,N32,,,,
2015,ANDEAN PACT COUNTRIES,,N33,,,,
2015,C. AMERICAN COMMON MARKET,,N34,,,,
2015,CARIBBEAN COMMUNITY,,N35,,,,
2015,MERCOSUR,,N37,,,,
2015,AFRICAN GROWTH AND OPPORTUNITY ACT (AGOA) PREFEREN,,N39,,,,
2015,ASEAN,,N44,,,,
2015,BANGKOK AGREEMENT,,N45,,,,
2015,SAARC,,N47,,,,
2015,"BHUTAN, MALDIVES, NEPAL",,N48,,,,
2015,AGOA BENEFICIARIES: USA 2002,,N49,,,,
2015,CARIBBEAN BASIN TRADE PARTNERSHIP ACT : 2002      ,,N51,,,,
2015,ASEAN,,N52,,,,
2015,AGOA BENEFICIARIES: USA 2004,,N54,,,,
2015,EU BENEFICIARIES:SWITZERLAND 2004,,N55,,,,
2015,EFTA BENEFICIARIES:SWITZERLAND 2004,,N56,,,,
2015,GSP BENEFICIARIES: SWITZERLAND 2004,,N57,,,,
2015,SADC,,N58,,,,
2015,CEMAC MEMBER STATES,,N59,,,,
2015,AGOA BENEFICIARIES: USA 2005,,N60,,,,
2015,GULF COOPERATION COUNCIL (GCC) COUNTRIES,,N61,,,,
2015,LEAGUE OF ARAB STATES,,N62,,,,
2015,EU25,,N63,,,,
2015,COUNTRIES OF THE PROTOCOL OF 16,,N64,,,,
2015,GSP BENEFICIARIES: TURKEY 2005,,N65,,,,
2015,"CARIBBEAN COMMUNITY
 (CARICOM COUNTRIES)",,N66,,,,
2015,CARIBBEAN COMMUNITY - CARICOM LDC MEMBERS,,N67,,,,
2015,CARIBBEAN COMMUNITY - MDC MEMBERS,,N68,,,,
2015,UEMOA,,N69,,,,
2015,FORUM ISLANDS COUNTRIES,,N72,,,,
2015,CARIBBEAN BASIN TRADE PARTNERSHIP ACT : 2006,,N73,,,,
2015,SADC COUNTRIES EXCLUDING SOUTH AFRICA,,N74,,,,
2015,PREFERENTIAL TARIFF FOR CAFTA COUNTRIES,,N75,,,,
2015,AGOA BENEFICIARIES: USA 2006,,N78,,,,
2015,PREFERENTIAL TARIFF FOR MSG COUNTRIES,,N79,,,,
2015,CIS COUNTRIES,,N80,,,,
2015,GSTP 48 SIGNATORIES,,N82,,,,
2015,GSTP - LDCS,,N85,,,,
2015,FORUM ISLANDS COUNTRIES,,N86,,,,
2015,"HONG KONG, KOREA REP., SINGAPORE, TAIWAN",,N87,,,,
2015,BRITISH PREFERENTIAL TARIFF FOR CANADA,,N88,,,,
2015,"CZECH REP.,SLOVAKIA",,N89,,,,
2015,COMMONWEALTH CARIBBEAN COUNTRIES,,N90,,,,
2015,"BOTSWANA, NAMIBIA",,N91,,,,
2015,"AUSTRALIA, NEW ZEALAND",,N92,,,,
2015,"ICELAND, LIECHTENSTEN, NORWAY",,N93,,,,
2015,"ESTONIA, LATVIA, LITHUANIA",,N94,,,,
2015,"IRAN, PAKISTAN, TURKEY",,N95,,,,
2015,TRADE NEGOTIATIONS AMONG DEVELOPING COUNTRIES (TND,,N96,,,,
2015,CARIBBEAN ECONOMIC RECOVERY ACT,,N97,,,,
2015,NAMIBIA,CADMIUM,NAM,0.119728056092428,0.73,98.17,
2015,NAMIBIA,COPPER,NAM,0.119728056092428,0.73,98.17,14010.0
2015,NAMIBIA,GOLD,NAM,0.119728056092428,0.73,98.17,6285.0
2015,NAMIBIA,GRAPHITE,NAM,0.119728056092428,0.73,98.17,0.0
2015,NAMIBIA,LEAD,NAM,0.119728056092428,0.73,98.17,10746.0
2015,NAMIBIA,LITHIUM,NAM,0.119728056092428,0.73,98.17,
2015,NAMIBIA,MANGANESE,NAM,0.119728056092428,0.73,98.17,38360.0
2015,NAMIBIA,SILVER,NAM,0.119728056092428,0.73,98.17,11555.0
2015,NAMIBIA,TIN,NAM,0.119728056092428,0.73,98.17,
2015,NAMIBIA,TUNGSTEN,NAM,0.119728056092428,0.73,98.17,
2015,NAMIBIA,URANIUM,NAM,0.119728056092428,0.73,98.17,2950.0
2015,NAMIBIA,ZINC,NAM,0.119728056092428,0.73,98.17,123529.0
2015,NIGER,GOLD,NER,0.333210164599865,-1.07,18.17,1220.0
2015,NIGER,MOLYBDENUM,NER,0.333210164599865,-1.07,18.17,
2015,NIGER,SILVER,NER,0.333210164599865,-1.07,18.17,119.0
2015,NIGER,TIN,NER,0.333210164599865,-1.07,18.17,8.0
2015,NIGER,URANIUM,NER,0.333210164599865,-1.07,18.17,4115.0
2015,NIGERIA,BARYTES,NGA,0.0714834681836625,-1.93,70.0,6000.0
2015,NIGERIA,GOLD,NGA,0.0714834681836625,-1.93,70.0,6300.0
2015,NIGERIA,IRON,NGA,0.0714834681836625,-1.93,70.0,50000.0
2015,NIGERIA,LEAD,NGA,0.0714834681836625,-1.93,70.0,15700.0
2015,NIGERIA,RARE EARTH,NGA,0.0714834681836625,-1.93,70.0,
2015,NIGERIA,TIN,NGA,0.0714834681836625,-1.93,70.0,2298.0
2015,NIGERIA,TUNGSTEN,NGA,0.0714834681836625,-1.93,70.0,
2015,NIGERIA,ZINC,NGA,0.0714834681836625,-1.93,70.0,14200.0
2015,NIGERIA,NATURAL GAS,NGA,0.0714834681836625,-1.93,70.0,34722658.357476
2015,NIGERIA,PETROLEUM,NGA,0.0714834681836625,-1.93,70.0,105739726.40188593
2015,NICARAGUA,COPPER,NIC,0.414898659536642,-0.09,58.0,
2015,NICARAGUA,GOLD,NIC,0.414898659536642,-0.09,58.0,7538.0
2015,NICARAGUA,SILVER,NIC,0.414898659536642,-0.09,58.0,18049.0
2015,NICARAGUA,ZINC,NIC,0.414898659536642,-0.09,58.0,
2015,NORWAY,CADMIUM,NOR,0.0786541990765795,1.16,92.33,310.0
2015,NORWAY,COPPER,NOR,0.0786541990765795,1.16,92.33,
2015,NORWAY,GRAPHITE,NOR,0.0786541990765795,1.16,92.33,9185.0
2015,NORWAY,IRON,NOR,0.0786541990765795,1.16,92.33,3519116.0
2015,NORWAY,LEAD,NOR,0.0786541990765795,1.16,92.33,
2015,NORWAY,MAGNESIUM,NOR,0.0786541990765795,1.16,92.33,
2015,NORWAY,MOLYBDENUM,NOR,0.0786541990765795,1.16,92.33,1.0
2015,NORWAY,NICKEL,NOR,0.0786541990765795,1.16,92.33,300.0
2015,NORWAY,TITANIUM,NOR,0.0786541990765795,1.16,92.33,630323.0
2015,NORWAY,ZINC,NOR,0.0786541990765795,1.16,92.33,
2015,NORWAY,NATURAL GAS,NOR,0.0786541990765795,1.16,92.33,84775540.715525
2015,NORWAY,PETROLEUM,NOR,0.0786541990765795,1.16,92.33,87636522.53160822
2015,NEPAL,IRON,NPL,0.373143606580495,-1.0,20.0,
2015,NEPAL,MAGNESITE,NPL,0.373143606580495,-1.0,20.0,60.0
2015,NAURU,,NRU,,0.54,,
2015,NEW ZEALAND,CADMIUM,NZL,0.0797735806780854,1.53,66.33,
2015,NEW ZEALAND,COPPER,NZL,0.0797735806780854,1.53,66.33,
2015,NEW ZEALAND,GOLD,NZL,0.0797735806780854,1.53,66.33,12687.0
2015,NEW ZEALAND,IRON,NZL,0.0797735806780854,1.53,66.33,3193722.0
2015,NEW ZEALAND,MAGNESITE,NZL,0.0797735806780854,1.53,66.33,
2015,NEW ZEALAND,SILVER,NZL,0.0797735806780854,1.53,66.33,12498.0
2015,NEW ZEALAND,TUNGSTEN,NZL,0.0797735806780854,1.53,66.33,
2015,NEW ZEALAND,COAL,NZL,0.0797735806780854,1.53,66.33,3390647.9999999995
2015,AGOA BENEFICIARIES: USA 2008,,O02,,,,
2015,AGOA BENEFICIARIES: USA 2009,,O03,,,,
2015,AGOA BENEFICIARIES: USA 2010,,O04,,,,
2015,OMAN,CHROMIUM,OMN,0.23370409908831,0.78,84.67,442600.0
2015,OMAN,COPPER,OMN,0.23370409908831,0.78,84.67,7828.0
2015,OMAN,GOLD,OMN,0.23370409908831,0.78,84.67,
2015,OMAN,MAGNESIUM,OMN,0.23370409908831,0.78,84.67,
2015,OMAN,MANGANESE,OMN,0.23370409908831,0.78,84.67,7400.0
2015,OMAN,SILVER,OMN,0.23370409908831,0.78,84.67,
2015,OMAN,NATURAL GAS,OMN,0.23370409908831,0.78,84.67,22445396.054529045
2015,OMAN,PETROLEUM,OMN,0.23370409908831,0.78,84.67,48030926.25061952
2015,AGOA ELIGIBLE COUNTRIES FOR TEXTILES AND APPAREL,,OT3,,,,
2015,EU SPECIAL INCENTIVE ARRANGEMENT: 2006-2008,,P00,,,,
2015,OVERSEAS COUNTRIES AND TERRITORIES,,P01,,,,
2015,COUNTRIES FIGHTING DRUG,,P02,,,,
2015,NON-MFN COUNTRIES: JAPAN 2006,,P15,,,,
2015,EAST AFRICAN COMMUNITY (EAC),,P21,,,,
2015,NORTH AMERICAN FREE TRADE AGREEMENT (NAFTA),,P22,,,,
2015,PREFERENTIAL TARIFF FOR CARIFORUM COUNTRIES,,P23,,,,
2015,GSP BENEFICIARIES: EU 2010,,P24,,,,
2015,"BOTSWANA, NAMIBIA, SWAZILAND",,P25,,,,
2015,PREFERENTIAL TARIFF FOR CAFTA COUNTRIES 2011,,P26,,,,
2015,GSP BENEFICIARIES: USA 2011,,P27,,,,
2015,"CARIFORUM - EU EPA: (CARICOM, DOM, EU) ",,P29,,,,
2015,PAKISTAN,ALUMINIUM,PAK,,-2.48,25.0,24689.0
2015,PAKISTAN,ANTIMONY,PAK,,-2.48,25.0,114.0
2015,PAKISTAN,ASBESTOS,PAK,,-2.48,25.0,
2015,PAKISTAN,BARYTES,PAK,,-2.48,25.0,118773.0
2015,PAKISTAN,CHROMIUM,PAK,,-2.48,25.0,330000.0
2015,PAKISTAN,COPPER,PAK,,-2.48,25.0,16000.0
2015,PAKISTAN,GRAPHITE,PAK,,-2.48,25.0,2864.0
2015,PAKISTAN,IRON,PAK,,-2.48,25.0,328915.0
2015,PAKISTAN,LEAD,PAK,,-2.48,25.0,100.0
2015,PAKISTAN,MAGNESITE,PAK,,-2.48,25.0,24627.0
2015,PAKISTAN,URANIUM,PAK,,-2.48,25.0,45.0
2015,PAKISTAN,ZINC,PAK,,-2.48,25.0,0.0
2015,PAKISTAN,COAL,PAK,,-2.48,25.0,3325000.0
2015,PAKISTAN,NATURAL GAS,PAK,,-2.48,25.0,25584723.310641047
2015,PANAMA,GOLD,PAN,0.0479121056731332,0.39,108.33,0.0
2015,PANAMA,SILVER,PAN,0.0479121056731332,0.39,108.33,
2015,PERU,ANTIMONY,PER,0.0924121977152668,-0.4,56.33,
2015,PERU,BARYTES,PER,0.0924121977152668,-0.4,56.33,28407.0
2015,PERU,BISMUTH,PER,0.0924121977152668,-0.4,56.33,
2015,PERU,CADMIUM,PER,0.0924121977152668,-0.4,56.33,757.0
2015,PERU,COPPER,PER,0.0924121977152668,-0.4,56.33,1700817.0
2015,PERU,GOLD,PER,0.0924121977152668,-0.4,56.33,146823.0
2015,PERU,IRON,PER,0.0924121977152668,-0.4,56.33,7320807.0
2015,PERU,LEAD,PER,0.0924121977152668,-0.4,56.33,315525.0
2015,PERU,MANGANESE,PER,0.0924121977152668,-0.4,56.33,
2015,PERU,MERCURY,PER,0.0924121977152668,-0.4,56.33,0.0
2015,PERU,MOLYBDENUM,PER,0.0924121977152668,-0.4,56.33,20153.0
2015,PERU,SILVER,PER,0.0924121977152668,-0.4,56.33,4101568.0
2015,PERU,TIN,PER,0.0924121977152668,-0.4,56.33,19511.0
2015,PERU,TUNGSTEN,PER,0.0924121977152668,-0.4,56.33,139.0
2015,PERU,ZINC,PER,0.0924121977152668,-0.4,56.33,1421218.0
2015,PERU,NATURAL GAS,PER,0.0924121977152668,-0.4,56.33,9239403.123711338
2015,PERU,PETROLEUM,PER,0.0924121977152668,-0.4,56.33,6535412.008251483
2015,PHILIPPINES,ASBESTOS,PHL,0.109016816451521,-0.86,26.67,
2015,PHILIPPINES,BARYTES,PHL,0.109016816451521,-0.86,26.67,
2015,PHILIPPINES,CHROMIUM,PHL,0.109016816451521,-0.86,26.67,15502.0
2015,PHILIPPINES,COBALT,PHL,0.109016816451521,-0.86,26.67,4140.0
2015,PHILIPPINES,COPPER,PHL,0.109016816451521,-0.86,26.67,83835.0
2015,PHILIPPINES,GOLD,PHL,0.109016816451521,-0.86,26.67,21314.0
2015,PHILIPPINES,IRON,PHL,0.109016816451521,-0.86,26.67,107119.0
2015,PHILIPPINES,LEAD,PHL,0.109016816451521,-0.86,26.67,
2015,PHILIPPINES,MAGNESITE,PHL,0.109016816451521,-0.86,26.67,7158.0
2015,PHILIPPINES,MANGANESE,PHL,0.109016816451521,-0.86,26.67,
2015,PHILIPPINES,MERCURY,PHL,0.109016816451521,-0.86,26.67,0.0
2015,PHILIPPINES,MOLYBDENUM,PHL,0.109016816451521,-0.86,26.67,
2015,PHILIPPINES,NICKEL,PHL,0.109016816451521,-0.86,26.67,418292.0
2015,PHILIPPINES,SILVER,PHL,0.109016816451521,-0.86,26.67,29952.0
2015,PHILIPPINES,ZINC,PHL,0.109016816451521,-0.86,26.67,0.0
2015,PALAU,,PLW,0.333136265373506,0.92,,
2015,PAPUA NEW GUINEA,COBALT,PNG,,-0.42,58.67,2505.0
2015,PAPUA NEW GUINEA,COPPER,PNG,,-0.42,58.67,45185.0
2015,PAPUA NEW GUINEA,GOLD,PNG,,-0.42,58.67,57640.0
2015,PAPUA NEW GUINEA,NICKEL,PNG,,-0.42,58.67,25582.0
2015,PAPUA NEW GUINEA,SILVER,PNG,,-0.42,58.67,44588.0
2015,POLAND,BARYTES,POL,0.0921278549043726,0.87,80.0,
2015,POLAND,CADMIUM,POL,0.0921278549043726,0.87,80.0,383.0
2015,POLAND,COBALT,POL,0.0921278549043726,0.87,80.0,1730.0
2015,POLAND,COPPER,POL,0.0921278549043726,0.87,80.0,426196.0
2015,POLAND,GOLD,POL,0.0921278549043726,0.87,80.0,431.0
