Year,Country,iso3code,hhi,Country/Territory,Code,Stability value,CRI Rank,Country_y,CRI score,Fatalities in 2019 (Rank),Fatalities per 100 000 inhab- itants (Rank),Losses in million US$ (PPP) (Rank),Losses per unit GDP in% (Rank),VERSION DOC,Domestic Production Value,Product
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,10873.0,LITHIUM
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,279876.0,MAGNESITE
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,5723.0,MAGNESIUM
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,2192000.0,MANGANESE
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,,MOLYBDENUM
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,45317.0,NICKEL
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,200.0,RARE EARTH
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,10000.0,SILVER
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,14200.0,TIN
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,123000.0,TITANIUM
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,18.0,TUNGSTEN
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,50.0,URANIUM
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,100254.0,ZINC
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,28335.0,ZIRCONIUM
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,6696842.0,COAL
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,5628090.5714204,NATURAL GAS
2000,BRAZIL,BRA,0.0791401708437871,BRAZIL,BRA,0.18,27,BRAZIL,33.67,5.0,32.0,17.0,58.0,2019.0,67089034.53231575,PETROLEUM
2000,BARBADOS,BRB,0.387259294318461,BARBADOS,BRB,1.15,130,BARBADOS,118.0,106.0,106.0,130.0,130.0,2019.0,,
2000,BRUNEI,BRN,,,,,,,,,,,,,,
2000,BHUTAN,BTN,,BHUTAN,BTN,0.49,130,BHUTAN,118.0,106.0,106.0,130.0,130.0,2019.0,,IRON
2000,BOTSWANA,BWA,0.577208042352126,BOTSWANA,BWA,1.07,117,BOTSWANA,99.83,106.0,106.0,107.0,87.0,2019.0,308.0,COBALT
2000,BOTSWANA,BWA,0.577208042352126,BOTSWANA,BWA,1.07,117,BOTSWANA,99.83,106.0,106.0,107.0,87.0,2019.0,18722.0,COPPER
2000,BOTSWANA,BWA,0.577208042352126,BOTSWANA,BWA,1.07,117,BOTSWANA,99.83,106.0,106.0,107.0,87.0,2019.0,4.0,GOLD
2000,BOTSWANA,BWA,0.577208042352126,BOTSWANA,BWA,1.07,117,BOTSWANA,99.83,106.0,106.0,107.0,87.0,2019.0,,MANGANESE
2000,BOTSWANA,BWA,0.577208042352126,BOTSWANA,BWA,1.07,117,BOTSWANA,99.83,106.0,106.0,107.0,87.0,2019.0,21446.0,NICKEL
2000,BOTSWANA,BWA,0.577208042352126,BOTSWANA,BWA,1.07,117,BOTSWANA,99.83,106.0,106.0,107.0,87.0,2019.0,,SILVER
2000,ANDEAN TRADE PREFERENCE ACT 2009,C01,,,,,,,,,,,,,,
2000,ASEAN-AUSTRALIA-NEW ZEALAND FREE TRADE AREA,C02,,,,,,,,,,,,,,
2000,"HONG KONG, KOREA REP., TAIWAN",C03,,,,,,,,,,,,,,
2000,ANDEAN TRADE PREFERENCE ACT 2010,C04,,,,,,,,,,,,,,
2000,CENTRAL AFRICAN REPUBLIC,CAF,0.534837508931028,CENTRAL AFRICAN REPUBLIC,CAF,-1.12,,,,,,,,,,
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,433.0,ANTIMONY
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,15000.0,BARYTES
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,243.0,BISMUTH
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,1941.0,CADMIUM
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,5298.0,COBALT
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,633855.0,COPPER
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,155538.0,GOLD
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,22610.0,GRAPHITE
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,36740000.0,IRON
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,148769.0,LEAD
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,22500.0,LITHIUM
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,165000.0,MAGNESITE
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,64000.0,MAGNESIUM
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,0.0,MERCURY
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,7457.0,MOLYBDENUM
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,190793.0,NICKEL
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,1212386.0,SILVER
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,,TIN
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,2100000.0,TITANIUM
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,0.0,TUNGSTEN
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,10683.0,URANIUM
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,1002242.0,ZINC
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,69104300.00000001,COAL
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,128702412.75,NATURAL GAS
2000,CANADA,CAN,0.640174047151861,CANADA,CAN,1.17,62,CANADA,65.67,90.0,104.0,16.0,40.0,2019.0,125085849.94877908,PETROLEUM
2000,SWITZERLAND,CHE,0.0689872649374615,SWITZERLAND,CHE,1.58,96,SWITZERLAND,85.5,90.0,87.0,61.0,94.0,2019.0,,
2000,CHILE,CHL,0.0664445289264305,CHILE,CHL,0.49,25,CHILE,33.0,52.0,59.0,12.0,8.0,2019.0,1026.0,BARYTES
2000,CHILE,CHL,0.0664445289264305,CHILE,CHL,0.49,25,CHILE,33.0,52.0,59.0,12.0,8.0,2019.0,4602000.0,COPPER
2000,CHILE,CHL,0.0664445289264305,CHILE,CHL,0.49,25,CHILE,33.0,52.0,59.0,12.0,8.0,2019.0,54143.0,GOLD
2000,CHILE,CHL,0.0664445289264305,CHILE,CHL,0.49,25,CHILE,33.0,52.0,59.0,12.0,8.0,2019.0,8728927.0,IRON
2000,CHILE,CHL,0.0664445289264305,CHILE,CHL,0.49,25,CHILE,33.0,52.0,59.0,12.0,8.0,2019.0,785.0,LEAD
2000,CHILE,CHL,0.0664445289264305,CHILE,CHL,0.49,25,CHILE,33.0,52.0,59.0,12.0,8.0,2019.0,35869.0,LITHIUM
2000,CHILE,CHL,0.0664445289264305,CHILE,CHL,0.49,25,CHILE,33.0,52.0,59.0,12.0,8.0,2019.0,41716.0,MANGANESE
2000,CHILE,CHL,0.0664445289264305,CHILE,CHL,0.49,25,CHILE,33.0,52.0,59.0,12.0,8.0,2019.0,25.0,MERCURY
2000,CHILE,CHL,0.0664445289264305,CHILE,CHL,0.49,25,CHILE,33.0,52.0,59.0,12.0,8.0,2019.0,33639.0,MOLYBDENUM
2000,CHILE,CHL,0.0664445289264305,CHILE,CHL,0.49,25,CHILE,33.0,52.0,59.0,12.0,8.0,2019.0,1242194.0,SILVER
2000,CHILE,CHL,0.0664445289264305,CHILE,CHL,0.49,25,CHILE,33.0,52.0,59.0,12.0,8.0,2019.0,31403.0,ZINC
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,7900000.0,ALUMINIUM
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,99300.0,ANTIMONY
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,276000.0,ASBESTOS
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,3024030.0,BARYTES
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,1122.0,BISMUTH
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,2368.0,CADMIUM
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,208000.0,CHROMIUM
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,91.0,COBALT
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,592600.0,COPPER
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,176910.0,GOLD
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,1650000.0,GRAPHITE
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,223947600.0,IRON
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,659500.0,LEAD
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,31967.0,LITHIUM
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,10000000.0,MAGNESITE
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,142100.0,MAGNESIUM
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,3514000.0,MANGANESE
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,203.0,MERCURY
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,28755.0,MOLYBDENUM
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,50300.0,NICKEL
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,,RARE EARTH
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,1569145.0,SILVER
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,99400.0,TIN
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,650000.0,TITANIUM
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,23453.0,TUNGSTEN
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,500.0,URANIUM
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,1780300.0,ZINC
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,29898.0,ZIRCONIUM
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,1384184500.0,COAL
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,20012192.723697145,NATURAL GAS
2000,CHINA,CHN,0.132312459112893,CHINA,CHN,-0.21,32,CHINA,42.83,4.0,83.0,3.0,42.0,2019.0,162620000.0,PETROLEUM
2000,COTE D'IVOIRE,CIV,0.0532567258202363,,,,,,,,,,,,,
2000,CAMEROON,CMR,0.126933388389446,CAMEROON,CMR,-0.56,68,CAMEROON,67.33,32.0,27.0,104.0,107.0,2019.0,1000.0,GOLD
2000,CAMEROON,CMR,0.126933388389446,CAMEROON,CMR,-0.56,68,CAMEROON,67.33,32.0,27.0,104.0,107.0,2019.0,,TIN
2000,"CONGO, REP.",COG,,"CONGO, REP.",COG,-0.92,,,,,,,,,,
2000,COOK ISLANDS,COK,,COOK ISLANDS,COK,,,,,,,,,,,
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,59249.0,ASBESTOS
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,900.0,BARYTES
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,,CHROMIUM
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,2018.0,COPPER
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,37018.0,GOLD
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,660109.0,IRON
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,,LEAD
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,10500.0,MAGNESITE
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,0.0,MERCURY
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,58927.0,NICKEL
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,7970.0,SILVER
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,,ZINC
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,38242000.00000001,COAL
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,4187139.3692071866,NATURAL GAS
2000,COLOMBIA,COL,0.258245597152284,COLOMBIA,COL,-1.61,28,COLOMBIA,36.33,17.0,18.0,37.0,64.0,2019.0,36283116.883116886,PETROLEUM
2000,COMOROS,COM,0.167771432762462,COMOROS,COM,0.02,16,COMOROS,25.33,67.0,6.0,65.0,4.0,2019.0,,
2000,CAPE VERDE,CPV,0.258634724365157,CAPE VERDE,CPV,1.22,130,CAPE VERDE,118.0,106.0,106.0,130.0,130.0,2019.0,,
2000,COSTA RICA,CRI,0.274812014609316,COSTA RICA,CRI,0.87,130,COSTA RICA,118.0,106.0,106.0,130.0,130.0,2019.0,51.0,GOLD
2000,COSTA RICA,CRI,0.274812014609316,COSTA RICA,CRI,0.87,130,COSTA RICA,118.0,106.0,106.0,130.0,130.0,2019.0,,SILVER
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,ANTIMONY
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,ASBESTOS
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,BARYTES
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,COPPER
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,GRAPHITE
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,IRON
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,LEAD
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,MAGNESITE
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,MANGANESE
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,0.0,MERCURY
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,SILVER
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,TIN
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,TUNGSTEN
2000,CZECHOSLOVAKIA,CSK,,,,,,,,,,,,,,ZINC
2000,CUBA,CUB,0.10736547486276,CUBA,CUB,0.25,,,,,,,,,,BARYTES
2000,CUBA,CUB,0.10736547486276,CUBA,CUB,0.25,,,,,,,,,32400.0,CHROMIUM
2000,CUBA,CUB,0.10736547486276,CUBA,CUB,0.25,,,,,,,,,2900.0,COBALT
2000,CUBA,CUB,0.10736547486276,CUBA,CUB,0.25,,,,,,,,,1346.0,COPPER
2000,CUBA,CUB,0.10736547486276,CUBA,CUB,0.25,,,,,,,,,1000.0,GOLD
2000,CUBA,CUB,0.10736547486276,CUBA,CUB,0.25,,,,,,,,,101500.0,IRON
2000,CUBA,CUB,0.10736547486276,CUBA,CUB,0.25,,,,,,,,,68100.0,NICKEL
2000,CYPRUS,CYP,0.0901150372642804,CYPRUS,CYP,0.52,130,CYPRUS,118.0,106.0,106.0,130.0,130.0,2019.0,,ASBESTOS
2000,CYPRUS,CYP,0.0901150372642804,CYPRUS,CYP,0.52,130,CYPRUS,118.0,106.0,106.0,130.0,130.0,2019.0,,CHROMIUM
2000,CYPRUS,CYP,0.0901150372642804,CYPRUS,CYP,0.52,130,CYPRUS,118.0,106.0,106.0,130.0,130.0,2019.0,5200.0,COPPER
2000,CZECH REPUBLIC,CZE,0.181365496740111,CZECH REPUBLIC,CZE,0.33,107,CZECH REPUBLIC,92.83,106.0,106.0,63.0,88.0,2019.0,,
2000,DJIBOUTI,DJI,,DJIBOUTI,DJI,-0.24,75,DJIBOUTI,73.0,64.0,5.0,124.0,120.0,2019.0,,
2000,DOMINICA,DMA,0.0833858259584671,DOMINICA,DMA,0.49,88,DOMINICA,77.67,106.0,106.0,110.0,19.0,2019.0,,
2000,DOMINICAN REPUBLIC,DOM,,DOMINICAN REPUBLIC,DOM,0.01,130,DOMINICAN REPUBLIC,118.0,106.0,106.0,130.0,130.0,2019.0,,
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,,ANTIMONY
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,51925.0,BARYTES
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,,CADMIUM
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,,COPPER
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,,GOLD
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,1645000.0,IRON
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,510.0,LEAD
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,215.625,MERCURY
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,1500.0,SILVER
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,5500.0,ZINC
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,67078699.90000001,NATURAL GAS
2000,ALGERIA,DZA,0.0850293110836902,ALGERIA,DZA,-1.43,125,ALGERIA,105.17,65.0,95.0,122.0,127.0,2019.0,66787000.00000001,PETROLEUM
2000,ECUADOR,ECU,0.142960734843381,ECUADOR,ECU,-0.57,121,ECUADOR,103.83,98.0,103.0,95.0,112.0,2019.0,1476.0,BARYTES
2000,ECUADOR,ECU,0.142960734843381,ECUADOR,ECU,-0.57,121,ECUADOR,103.83,98.0,103.0,95.0,112.0,2019.0,,COPPER
2000,ECUADOR,ECU,0.142960734843381,ECUADOR,ECU,-0.57,121,ECUADOR,103.83,98.0,103.0,95.0,112.0,2019.0,2871.0,GOLD
2000,ECUADOR,ECU,0.142960734843381,ECUADOR,ECU,-0.57,121,ECUADOR,103.83,98.0,103.0,95.0,112.0,2019.0,,IRON
2000,ECUADOR,ECU,0.142960734843381,ECUADOR,ECU,-0.57,121,ECUADOR,103.83,98.0,103.0,95.0,112.0,2019.0,,SILVER
2000,ECUADOR,ECU,0.142960734843381,ECUADOR,ECU,-0.57,121,ECUADOR,103.83,98.0,103.0,95.0,112.0,2019.0,,ZINC
2000,ECUADOR,ECU,0.142960734843381,ECUADOR,ECU,-0.57,121,ECUADOR,103.83,98.0,103.0,95.0,112.0,2019.0,21592452.529241998,PETROLEUM
2000,"EGYPT, ARAB REP.",EGY,0.0697134039187005,"EGYPT, ARAB REP.",EGY,0.05,,,,,,,,,,
2000,ERITREA,ERI,,ERITREA,ERI,-0.77,130,ERITREA,118.0,106.0,106.0,130.0,130.0,2019.0,,COPPER
2000,ERITREA,ERI,,ERITREA,ERI,-0.77,130,ERITREA,118.0,106.0,106.0,130.0,130.0,2019.0,264.0,GOLD
2000,ERITREA,ERI,,ERITREA,ERI,-0.77,130,ERITREA,118.0,106.0,106.0,130.0,130.0,2019.0,,SILVER
2000,ERITREA,ERI,,ERITREA,ERI,-0.77,130,ERITREA,118.0,106.0,106.0,130.0,130.0,2019.0,,ZINC
2000,ESTONIA,EST,0.102662445528305,ESTONIA,EST,0.9,83,ESTONIA,75.67,98.0,60.0,92.0,72.0,2019.0,,
2000,ETHIOPIA(EXCLUDES ERITREA),ETH,0.0887860272591576,,,,,,,,,,,,,
2000,EUROPEAN UNION,EUN,,,,,,,,,,,,,,
2000,FINLAND,FIN,0.0454556174111328,FINLAND,FIN,1.72,112,FINLAND,97.83,106.0,106.0,73.0,98.0,2019.0,,ASBESTOS
2000,FINLAND,FIN,0.0454556174111328,FINLAND,FIN,1.72,112,FINLAND,97.83,106.0,106.0,73.0,98.0,2019.0,,BARYTES
2000,FINLAND,FIN,0.0454556174111328,FINLAND,FIN,1.72,112,FINLAND,97.83,106.0,106.0,73.0,98.0,2019.0,683.0,CADMIUM
2000,FINLAND,FIN,0.0454556174111328,FINLAND,FIN,1.72,112,FINLAND,97.83,106.0,106.0,73.0,98.0,2019.0,628414.0,CHROMIUM
2000,FINLAND,FIN,0.0454556174111328,FINLAND,FIN,1.72,112,FINLAND,97.83,106.0,106.0,73.0,98.0,2019.0,,COBALT
2000,FINLAND,FIN,0.0454556174111328,FINLAND,FIN,1.72,112,FINLAND,97.83,106.0,106.0,73.0,98.0,2019.0,11500.0,COPPER
2000,FINLAND,FIN,0.0454556174111328,FINLAND,FIN,1.72,112,FINLAND,97.83,106.0,106.0,73.0,98.0,2019.0,1600.0,GOLD
2000,FINLAND,FIN,0.0454556174111328,FINLAND,FIN,1.72,112,FINLAND,97.83,106.0,106.0,73.0,98.0,2019.0,,IRON
2000,FINLAND,FIN,0.0454556174111328,FINLAND,FIN,1.72,112,FINLAND,97.83,106.0,106.0,73.0,98.0,2019.0,380.0,LEAD
2000,FINLAND,FIN,0.0454556174111328,FINLAND,FIN,1.72,112,FINLAND,97.83,106.0,106.0,73.0,98.0,2019.0,76.1,MERCURY
